X;Y;AVERAGE_GRADE
1826.00000;1034.00000;3.73074
66.00000;1078.00000;6.02930
110.00000;1078.00000;6.51487
154.00000;1078.00000;7.26016
198.00000;1078.00000;7.33241
242.00000;1078.00000;7.23087
286.00000;1078.00000;6.40629
330.00000;1078.00000;6.09867
374.00000;1078.00000;5.45560
418.00000;1078.00000;4.73255
462.00000;1078.00000;4.30803
506.00000;1078.00000;4.20316
550.00000;1078.00000;4.17828
594.00000;1078.00000;4.21737
638.00000;1078.00000;3.96180
682.00000;1078.00000;3.78292
726.00000;1078.00000;3.52089
770.00000;1078.00000;3.37963
814.00000;1078.00000;3.66736
858.00000;1078.00000;4.27661
902.00000;1078.00000;3.60333
946.00000;1078.00000;3.44623
990.00000;1078.00000;3.34997
1034.00000;1078.00000;3.01290
1078.00000;1078.00000;2.46413
1122.00000;1078.00000;1.90142
1166.00000;1078.00000;1.06796
1210.00000;1078.00000;1.12418
1254.00000;1078.00000;1.25030
1298.00000;1078.00000;0.84724
1342.00000;1078.00000;0.75587
1386.00000;1078.00000;0.64284
1430.00000;1078.00000;0.67046
1474.00000;1078.00000;0.62774
1518.00000;1078.00000;0.75347
1562.00000;1078.00000;0.85349
1606.00000;1078.00000;1.15792
1650.00000;1078.00000;1.34091
1694.00000;1078.00000;1.72624
1738.00000;1078.00000;2.14799
1782.00000;1078.00000;2.62388
1826.00000;1078.00000;3.06760
66.00000;1122.00000;7.04125
110.00000;1122.00000;7.38163
154.00000;1122.00000;8.05940
198.00000;1122.00000;8.92828
242.00000;1122.00000;7.79843
286.00000;1122.00000;6.62861
330.00000;1122.00000;6.66911
374.00000;1122.00000;5.95012
418.00000;1122.00000;4.20550
462.00000;1122.00000;4.64732
506.00000;1122.00000;4.62128
550.00000;1122.00000;4.48496
594.00000;1122.00000;4.38566
638.00000;1122.00000;4.34338
682.00000;1122.00000;3.66680
726.00000;1122.00000;3.22523
770.00000;1122.00000;2.80994
814.00000;1122.00000;2.35106
858.00000;1122.00000;2.31234
902.00000;1122.00000;2.33681
946.00000;1122.00000;2.48423
990.00000;1122.00000;2.44409
1034.00000;1122.00000;2.00832
1078.00000;1122.00000;1.53507
1122.00000;1122.00000;1.21118
1166.00000;1122.00000;0.99173
1210.00000;1122.00000;1.19321
1254.00000;1122.00000;1.37837
1298.00000;1122.00000;1.25801
1342.00000;1122.00000;1.20278
1386.00000;1122.00000;3.50223
1430.00000;1122.00000;3.52992
1474.00000;1122.00000;2.80623
1518.00000;1122.00000;2.20790
1562.00000;1122.00000;1.44683
1606.00000;1122.00000;1.18611
1650.00000;1122.00000;1.06160
1694.00000;1122.00000;2.36371
1738.00000;1122.00000;1.98924
1782.00000;1122.00000;2.04665
1826.00000;1122.00000;2.33972
66.00000;1166.00000;7.96505
110.00000;1166.00000;7.21733
154.00000;1166.00000;7.27964
198.00000;1166.00000;7.43880
242.00000;1166.00000;6.74382
286.00000;1166.00000;5.83521
330.00000;1166.00000;5.63274
374.00000;1166.00000;5.25113
418.00000;1166.00000;3.84908
462.00000;1166.00000;4.39274
506.00000;1166.00000;4.95163
550.00000;1166.00000;4.74616
594.00000;1166.00000;4.53706
638.00000;1166.00000;4.39900
682.00000;1166.00000;3.35517
726.00000;1166.00000;3.14228
770.00000;1166.00000;2.74067
814.00000;1166.00000;2.27953
858.00000;1166.00000;1.74285
902.00000;1166.00000;1.77354
946.00000;1166.00000;1.94026
990.00000;1166.00000;1.93927
1034.00000;1166.00000;1.78217
1078.00000;1166.00000;1.30197
1122.00000;1166.00000;1.04777
1166.00000;1166.00000;1.05132
1210.00000;1166.00000;1.24899
1254.00000;1166.00000;1.45464
1298.00000;1166.00000;1.50582
1342.00000;1166.00000;1.42777
1386.00000;1166.00000;4.38373
1430.00000;1166.00000;5.09519
1474.00000;1166.00000;4.50487
1518.00000;1166.00000;3.74545
1562.00000;1166.00000;2.77709
1606.00000;1166.00000;2.03929
1650.00000;1166.00000;1.57103
1694.00000;1166.00000;1.30041
1738.00000;1166.00000;1.95980
1782.00000;1166.00000;1.44342
1826.00000;1166.00000;1.69808
66.00000;1210.00000;8.56607
110.00000;1210.00000;8.44635
154.00000;1210.00000;6.52763
198.00000;1210.00000;5.91638
242.00000;1210.00000;5.02974
286.00000;1210.00000;4.81501
330.00000;1210.00000;4.71781
374.00000;1210.00000;4.66898
418.00000;1210.00000;3.54445
462.00000;1210.00000;4.13057
506.00000;1210.00000;4.48491
550.00000;1210.00000;4.73915
594.00000;1210.00000;4.62885
638.00000;1210.00000;3.93805
682.00000;1210.00000;4.13955
726.00000;1210.00000;3.03027
770.00000;1210.00000;2.68350
814.00000;1210.00000;2.21086
858.00000;1210.00000;1.72047
902.00000;1210.00000;1.44857
946.00000;1210.00000;1.49435
990.00000;1210.00000;1.69227
1034.00000;1210.00000;1.38107
1078.00000;1210.00000;0.96932
1122.00000;1210.00000;0.77765
1166.00000;1210.00000;0.93336
1210.00000;1210.00000;1.26275
1254.00000;1210.00000;1.59814
1298.00000;1210.00000;1.79770
1342.00000;1210.00000;1.71814
1386.00000;1210.00000;4.93815
1430.00000;1210.00000;6.27445
1474.00000;1210.00000;6.39513
1518.00000;1210.00000;5.44552
1562.00000;1210.00000;4.05228
1606.00000;1210.00000;3.15886
1650.00000;1210.00000;2.42664
1694.00000;1210.00000;1.80574
1738.00000;1210.00000;1.38685
1782.00000;1210.00000;1.08522
1826.00000;1210.00000;1.05677
66.00000;1254.00000;8.67051
110.00000;1254.00000;8.31482
154.00000;1254.00000;6.00029
198.00000;1254.00000;3.93954
242.00000;1254.00000;3.27607
286.00000;1254.00000;3.07599
330.00000;1254.00000;3.19346
374.00000;1254.00000;3.52734
418.00000;1254.00000;3.85208
462.00000;1254.00000;3.62514
506.00000;1254.00000;4.08932
550.00000;1254.00000;4.40447
594.00000;1254.00000;4.25731
638.00000;1254.00000;3.99520
682.00000;1254.00000;4.18669
726.00000;1254.00000;4.16807
770.00000;1254.00000;4.00939
814.00000;1254.00000;2.35068
858.00000;1254.00000;1.90583
902.00000;1254.00000;1.64437
946.00000;1254.00000;2.21805
990.00000;1254.00000;1.65343
1034.00000;1254.00000;1.15696
1078.00000;1254.00000;0.70458
1122.00000;1254.00000;0.50687
1166.00000;1254.00000;1.03004
1210.00000;1254.00000;1.23682
1254.00000;1254.00000;1.60569
1298.00000;1254.00000;2.00679
1342.00000;1254.00000;2.08553
1386.00000;1254.00000;4.82429
1430.00000;1254.00000;6.51309
1474.00000;1254.00000;7.73350
1518.00000;1254.00000;6.59753
1562.00000;1254.00000;4.90297
1606.00000;1254.00000;3.51176
1650.00000;1254.00000;2.41081
1694.00000;1254.00000;1.62765
1738.00000;1254.00000;1.14614
1782.00000;1254.00000;0.94545
66.00000;1298.00000;7.76687
110.00000;1298.00000;7.49439
154.00000;1298.00000;5.12528
198.00000;1298.00000;3.83643
242.00000;1298.00000;2.42697
286.00000;1298.00000;1.22447
330.00000;1298.00000;1.64972
374.00000;1298.00000;2.31622
418.00000;1298.00000;3.01455
462.00000;1298.00000;4.01181
506.00000;1298.00000;3.74236
550.00000;1298.00000;3.99515
594.00000;1298.00000;4.12909
638.00000;1298.00000;3.95034
682.00000;1298.00000;3.61207
726.00000;1298.00000;4.60786
770.00000;1298.00000;4.75417
814.00000;1298.00000;4.71822
858.00000;1298.00000;4.59252
902.00000;1298.00000;3.77456
946.00000;1298.00000;3.92832
990.00000;1298.00000;3.15099
1034.00000;1298.00000;2.62307
1078.00000;1298.00000;1.99183
1122.00000;1298.00000;1.85117
1166.00000;1298.00000;1.92625
1210.00000;1298.00000;2.24839
1254.00000;1298.00000;2.36905
1298.00000;1298.00000;2.43237
1342.00000;1298.00000;2.66427
1386.00000;1298.00000;3.96572
1430.00000;1298.00000;5.20935
1474.00000;1298.00000;6.44606
1518.00000;1298.00000;6.74482
1562.00000;1298.00000;5.72643
1606.00000;1298.00000;4.61439
1650.00000;1298.00000;3.54753
1694.00000;1298.00000;2.76973
1738.00000;1298.00000;2.26311
1782.00000;1298.00000;1.39891
66.00000;1342.00000;6.54542
110.00000;1342.00000;5.65273
154.00000;1342.00000;4.56595
198.00000;1342.00000;3.36529
242.00000;1342.00000;1.95096
286.00000;1342.00000;1.25155
330.00000;1342.00000;0.94691
374.00000;1342.00000;1.44080
418.00000;1342.00000;1.69600
462.00000;1342.00000;2.23039
506.00000;1342.00000;2.78455
550.00000;1342.00000;3.51038
594.00000;1342.00000;3.72522
638.00000;1342.00000;3.80228
682.00000;1342.00000;3.43334
726.00000;1342.00000;4.97949
770.00000;1342.00000;5.40920
814.00000;1342.00000;5.67406
858.00000;1342.00000;5.71376
902.00000;1342.00000;4.95551
946.00000;1342.00000;5.65481
990.00000;1342.00000;4.92427
1034.00000;1342.00000;4.46153
1078.00000;1342.00000;3.85129
1122.00000;1342.00000;3.33659
1166.00000;1342.00000;3.27850
1210.00000;1342.00000;2.63071
1254.00000;1342.00000;2.38712
1298.00000;1342.00000;2.34785
1342.00000;1342.00000;2.61165
1386.00000;1342.00000;3.10873
1430.00000;1342.00000;4.16032
1474.00000;1342.00000;5.14189
1518.00000;1342.00000;6.10914
1562.00000;1342.00000;5.07475
1606.00000;1342.00000;4.33298
1650.00000;1342.00000;3.34861
1694.00000;1342.00000;2.47207
1738.00000;1342.00000;2.10445
1782.00000;1342.00000;1.37402
66.00000;1386.00000;5.79302
110.00000;1386.00000;5.02058
154.00000;1386.00000;4.26886
198.00000;1386.00000;3.37473
242.00000;1386.00000;2.38914
286.00000;1386.00000;1.64129
330.00000;1386.00000;1.06522
374.00000;1386.00000;1.10874
418.00000;1386.00000;1.40227
462.00000;1386.00000;1.89942
506.00000;1386.00000;2.37290
550.00000;1386.00000;2.83321
594.00000;1386.00000;3.03167
638.00000;1386.00000;3.23848
682.00000;1386.00000;3.17946
726.00000;1386.00000;2.85952
770.00000;1386.00000;5.80043
814.00000;1386.00000;6.36228
858.00000;1386.00000;6.79350
902.00000;1386.00000;6.12805
946.00000;1386.00000;7.41222
990.00000;1386.00000;6.80040
1034.00000;1386.00000;6.30076
1078.00000;1386.00000;5.68059
1122.00000;1386.00000;5.14521
1166.00000;1386.00000;4.68371
1210.00000;1386.00000;3.75524
1254.00000;1386.00000;3.01563
1298.00000;1386.00000;2.63369
1342.00000;1386.00000;2.77534
1386.00000;1386.00000;2.99062
1430.00000;1386.00000;3.39470
1474.00000;1386.00000;4.11614
1518.00000;1386.00000;4.99524
1562.00000;1386.00000;4.35649
1606.00000;1386.00000;3.83284
1650.00000;1386.00000;3.04745
1694.00000;1386.00000;2.16392
1738.00000;1386.00000;1.72083
1782.00000;1386.00000;1.25990
66.00000;1430.00000;5.19451
110.00000;1430.00000;5.04394
154.00000;1430.00000;4.34186
198.00000;1430.00000;3.59860
242.00000;1430.00000;2.78296
286.00000;1430.00000;1.99322
330.00000;1430.00000;1.50050
374.00000;1430.00000;0.96145
418.00000;1430.00000;1.19408
462.00000;1430.00000;1.62896
506.00000;1430.00000;2.00593
550.00000;1430.00000;2.27299
594.00000;1430.00000;2.44661
638.00000;1430.00000;2.64928
682.00000;1430.00000;2.65754
726.00000;1430.00000;2.57854
770.00000;1430.00000;2.39337
814.00000;1430.00000;6.32733
858.00000;1430.00000;7.62727
902.00000;1430.00000;7.49757
946.00000;1430.00000;8.95087
990.00000;1430.00000;8.65972
1034.00000;1430.00000;8.00927
1078.00000;1430.00000;6.84432
1122.00000;1430.00000;6.50822
1166.00000;1430.00000;6.21201
1210.00000;1430.00000;4.87287
1254.00000;1430.00000;3.66205
1298.00000;1430.00000;2.91656
1342.00000;1430.00000;2.94525
1386.00000;1430.00000;3.08755
1430.00000;1430.00000;3.24473
1474.00000;1430.00000;3.49684
1518.00000;1430.00000;3.93336
1562.00000;1430.00000;3.71694
1606.00000;1430.00000;3.38412
1650.00000;1430.00000;2.83603
1694.00000;1430.00000;2.06778
1738.00000;1430.00000;1.25973
1782.00000;1430.00000;1.13746
66.00000;1474.00000;4.92539
110.00000;1474.00000;5.16395
154.00000;1474.00000;5.02144
198.00000;1474.00000;4.60712
242.00000;1474.00000;4.00760
286.00000;1474.00000;3.44878
330.00000;1474.00000;2.21027
374.00000;1474.00000;1.69396
418.00000;1474.00000;1.50804
462.00000;1474.00000;1.49907
506.00000;1474.00000;1.80742
550.00000;1474.00000;2.26600
594.00000;1474.00000;2.00834
638.00000;1474.00000;2.12600
682.00000;1474.00000;2.13636
726.00000;1474.00000;2.12577
770.00000;1474.00000;2.03097
814.00000;1474.00000;5.37781
858.00000;1474.00000;6.98938
902.00000;1474.00000;8.55771
946.00000;1474.00000;9.59234
990.00000;1474.00000;10.15987
1034.00000;1474.00000;9.38594
1078.00000;1474.00000;8.16115
1122.00000;1474.00000;7.42581
1166.00000;1474.00000;6.44187
1210.00000;1474.00000;5.54979
1254.00000;1474.00000;4.38883
1298.00000;1474.00000;3.18730
1342.00000;1474.00000;2.86540
1386.00000;1474.00000;3.27799
1430.00000;1474.00000;3.47544
1474.00000;1474.00000;3.69351
1518.00000;1474.00000;3.88625
1562.00000;1474.00000;3.62901
1606.00000;1474.00000;3.19858
1650.00000;1474.00000;2.50746
1694.00000;1474.00000;2.06169
1738.00000;1474.00000;1.66297
1782.00000;1474.00000;1.33380
66.00000;1518.00000;4.72803
110.00000;1518.00000;4.72536
154.00000;1518.00000;5.01556
198.00000;1518.00000;4.99882
242.00000;1518.00000;4.58353
286.00000;1518.00000;4.00068
330.00000;1518.00000;2.87167
374.00000;1518.00000;2.10729
418.00000;1518.00000;1.66497
462.00000;1518.00000;1.48682
506.00000;1518.00000;1.56862
550.00000;1518.00000;2.15886
594.00000;1518.00000;2.45654
638.00000;1518.00000;1.85954
682.00000;1518.00000;2.03583
726.00000;1518.00000;1.79745
770.00000;1518.00000;2.80128
814.00000;1518.00000;4.07757
858.00000;1518.00000;5.65998
902.00000;1518.00000;6.80466
946.00000;1518.00000;7.90950
990.00000;1518.00000;8.35701
1034.00000;1518.00000;8.06376
1078.00000;1518.00000;8.46233
1122.00000;1518.00000;7.94232
1166.00000;1518.00000;7.04481
1210.00000;1518.00000;6.44235
1254.00000;1518.00000;5.55270
1298.00000;1518.00000;4.54883
1342.00000;1518.00000;4.01600
1386.00000;1518.00000;3.94675
1430.00000;1518.00000;3.95294
1474.00000;1518.00000;3.99212
1518.00000;1518.00000;4.05147
1562.00000;1518.00000;3.98454
1606.00000;1518.00000;3.53312
1650.00000;1518.00000;2.87100
1694.00000;1518.00000;2.35091
1738.00000;1518.00000;2.04624
1782.00000;1518.00000;1.62046
66.00000;1562.00000;4.64147
110.00000;1562.00000;4.66978
154.00000;1562.00000;4.97451
198.00000;1562.00000;5.10884
242.00000;1562.00000;5.13957
286.00000;1562.00000;4.61810
330.00000;1562.00000;3.52574
374.00000;1562.00000;3.08249
418.00000;1562.00000;2.05666
462.00000;1562.00000;1.62346
506.00000;1562.00000;1.47293
550.00000;1562.00000;2.04290
594.00000;1562.00000;2.37457
638.00000;1562.00000;1.77180
682.00000;1562.00000;1.96316
726.00000;1562.00000;1.62463
770.00000;1562.00000;1.36571
814.00000;1562.00000;2.73370
858.00000;1562.00000;4.11348
902.00000;1562.00000;5.16358
946.00000;1562.00000;5.91252
990.00000;1562.00000;6.31177
1034.00000;1562.00000;6.43145
1078.00000;1562.00000;7.34500
1122.00000;1562.00000;7.75904
1166.00000;1562.00000;7.33418
1210.00000;1562.00000;6.81588
1254.00000;1562.00000;6.36246
1298.00000;1562.00000;5.76536
1342.00000;1562.00000;4.89888
1386.00000;1562.00000;4.60466
1430.00000;1562.00000;4.39632
1474.00000;1562.00000;4.31297
1518.00000;1562.00000;4.29315
1562.00000;1562.00000;4.34902
1606.00000;1562.00000;3.80130
1650.00000;1562.00000;3.23409
1694.00000;1562.00000;2.71980
1738.00000;1562.00000;2.34821
1782.00000;1562.00000;1.92693
66.00000;1606.00000;4.58625
110.00000;1606.00000;4.61394
154.00000;1606.00000;4.90414
198.00000;1606.00000;5.03838
242.00000;1606.00000;5.20148
286.00000;1606.00000;5.19072
330.00000;1606.00000;4.11038
374.00000;1606.00000;3.48112
418.00000;1606.00000;2.40456
462.00000;1606.00000;1.76266
506.00000;1606.00000;1.39317
550.00000;1606.00000;1.95968
594.00000;1606.00000;2.02406
638.00000;1606.00000;1.89140
682.00000;1606.00000;1.70095
726.00000;1606.00000;1.54465
770.00000;1606.00000;1.18416
814.00000;1606.00000;1.97309
858.00000;1606.00000;2.75374
902.00000;1606.00000;3.79586
946.00000;1606.00000;5.35132
990.00000;1606.00000;5.06661
1034.00000;1606.00000;4.66862
1078.00000;1606.00000;5.47560
1122.00000;1606.00000;6.22628
1166.00000;1606.00000;6.57018
1210.00000;1606.00000;6.15016
1254.00000;1606.00000;5.82423
1298.00000;1606.00000;5.40809
1342.00000;1606.00000;5.20327
1386.00000;1606.00000;5.19417
1430.00000;1606.00000;5.07989
1474.00000;1606.00000;4.97087
1518.00000;1606.00000;4.83062
1562.00000;1606.00000;4.44832
1606.00000;1606.00000;4.10567
1650.00000;1606.00000;3.59203
1694.00000;1606.00000;3.06134
1738.00000;1606.00000;2.61425
110.00000;1650.00000;4.77667
154.00000;1650.00000;4.04669
198.00000;1650.00000;3.88087
242.00000;1650.00000;4.08192
286.00000;1650.00000;4.29310
330.00000;1650.00000;4.16651
374.00000;1650.00000;3.57333
418.00000;1650.00000;2.75477
462.00000;1650.00000;1.96694
506.00000;1650.00000;1.24675
550.00000;1650.00000;2.05111
594.00000;1650.00000;2.30444
638.00000;1650.00000;2.18040
682.00000;1650.00000;1.97616
726.00000;1650.00000;1.76090
770.00000;1650.00000;1.30125
814.00000;1650.00000;1.41919
858.00000;1650.00000;1.68489
902.00000;1650.00000;2.18104
946.00000;1650.00000;4.23844
990.00000;1650.00000;4.19219
1034.00000;1650.00000;3.83525
1078.00000;1650.00000;4.41488
1122.00000;1650.00000;5.10897
1166.00000;1650.00000;5.74421
1210.00000;1650.00000;5.45813
1254.00000;1650.00000;5.20159
1298.00000;1650.00000;4.73906
1342.00000;1650.00000;4.58593
1386.00000;1650.00000;4.01715
1430.00000;1650.00000;4.82209
1474.00000;1650.00000;4.84524
1518.00000;1650.00000;4.85413
1562.00000;1650.00000;4.47658
1606.00000;1650.00000;4.46234
1650.00000;1650.00000;3.95570
1694.00000;1650.00000;3.36572
1738.00000;1650.00000;2.87850
110.00000;1694.00000;4.60444
154.00000;1694.00000;3.79147
198.00000;1694.00000;3.23654
242.00000;1694.00000;3.16686
286.00000;1694.00000;3.39287
330.00000;1694.00000;3.42656
374.00000;1694.00000;3.20613
418.00000;1694.00000;2.68767
462.00000;1694.00000;2.58048
506.00000;1694.00000;1.38126
550.00000;1694.00000;1.91113
594.00000;1694.00000;2.49096
638.00000;1694.00000;2.44067
682.00000;1694.00000;2.23607
726.00000;1694.00000;2.01920
770.00000;1694.00000;1.41288
814.00000;1694.00000;1.33126
858.00000;1694.00000;1.51695
902.00000;1694.00000;1.90282
946.00000;1694.00000;2.37721
990.00000;1694.00000;3.45649
1034.00000;1694.00000;3.43945
1078.00000;1694.00000;3.64184
1122.00000;1694.00000;4.07503
1166.00000;1694.00000;4.72543
1210.00000;1694.00000;4.55368
1254.00000;1694.00000;4.39508
1298.00000;1694.00000;3.92794
1342.00000;1694.00000;3.86410
1386.00000;1694.00000;3.32743
1430.00000;1694.00000;3.09111
1474.00000;1694.00000;4.55099
1518.00000;1694.00000;4.68138
1562.00000;1694.00000;4.08382
1606.00000;1694.00000;4.69730
1650.00000;1694.00000;4.24996
1694.00000;1694.00000;3.65586
1738.00000;1694.00000;3.09552
110.00000;1738.00000;4.51390
154.00000;1738.00000;3.46200
198.00000;1738.00000;2.88946
242.00000;1738.00000;2.33887
286.00000;1738.00000;3.84664
330.00000;1738.00000;4.58723
374.00000;1738.00000;4.88387
418.00000;1738.00000;4.48363
462.00000;1738.00000;3.72768
506.00000;1738.00000;2.49579
550.00000;1738.00000;2.19372
594.00000;1738.00000;2.40140
638.00000;1738.00000;2.72102
682.00000;1738.00000;2.39308
726.00000;1738.00000;2.20367
770.00000;1738.00000;1.58137
814.00000;1738.00000;1.29606
858.00000;1738.00000;1.38061
902.00000;1738.00000;1.65950
946.00000;1738.00000;2.03233
990.00000;1738.00000;2.76562
1034.00000;1738.00000;3.09505
1078.00000;1738.00000;3.25955
1122.00000;1738.00000;3.38670
1166.00000;1738.00000;4.10035
1210.00000;1738.00000;3.89361
1254.00000;1738.00000;3.49569
1298.00000;1738.00000;3.13249
1342.00000;1738.00000;3.12863
1386.00000;1738.00000;2.72709
1430.00000;1738.00000;2.61968
1474.00000;1738.00000;2.65782
1518.00000;1738.00000;2.96654
1562.00000;1738.00000;3.28622
1606.00000;1738.00000;3.93384
1650.00000;1738.00000;4.24985
1694.00000;1738.00000;3.89069
1738.00000;1738.00000;3.45603
110.00000;1782.00000;3.69202
154.00000;1782.00000;3.22429
198.00000;1782.00000;2.80397
242.00000;1782.00000;2.43585
286.00000;1782.00000;3.68074
330.00000;1782.00000;4.65057
374.00000;1782.00000;4.97643
418.00000;1782.00000;4.81858
462.00000;1782.00000;4.07989
506.00000;1782.00000;3.74141
550.00000;1782.00000;3.07073
594.00000;1782.00000;2.75865
638.00000;1782.00000;3.31814
682.00000;1782.00000;2.22933
726.00000;1782.00000;2.33831
770.00000;1782.00000;1.79284
814.00000;1782.00000;1.32139
858.00000;1782.00000;1.30036
902.00000;1782.00000;1.47475
946.00000;1782.00000;1.73894
990.00000;1782.00000;2.07591
1034.00000;1782.00000;2.64746
1078.00000;1782.00000;2.88335
1122.00000;1782.00000;3.05651
1166.00000;1782.00000;3.17742
1210.00000;1782.00000;3.29932
1254.00000;1782.00000;3.02737
1298.00000;1782.00000;3.13139
1342.00000;1782.00000;2.51186
1386.00000;1782.00000;1.99665
1430.00000;1782.00000;1.73450
1474.00000;1782.00000;1.60555
1518.00000;1782.00000;1.83433
1562.00000;1782.00000;2.40857
1606.00000;1782.00000;3.17192
1650.00000;1782.00000;3.73595
1694.00000;1782.00000;3.89643
1738.00000;1782.00000;3.67205
110.00000;1826.00000;3.49953
154.00000;1826.00000;2.86427
198.00000;1826.00000;2.64874
242.00000;1826.00000;2.62492
286.00000;1826.00000;4.19494
330.00000;1826.00000;5.30920
374.00000;1826.00000;6.43012
418.00000;1826.00000;6.22430
462.00000;1826.00000;5.37244
506.00000;1826.00000;3.85093
550.00000;1826.00000;2.60850
594.00000;1826.00000;1.88403
638.00000;1826.00000;2.00083
682.00000;1826.00000;1.93935
726.00000;1826.00000;2.07556
770.00000;1826.00000;1.85693
814.00000;1826.00000;1.51967
858.00000;1826.00000;1.26935
902.00000;1826.00000;1.43438
946.00000;1826.00000;1.61223
990.00000;1826.00000;1.87336
1034.00000;1826.00000;2.61103
1078.00000;1826.00000;3.12124
1122.00000;1826.00000;3.59996
1166.00000;1826.00000;3.91872
1210.00000;1826.00000;3.98095
1254.00000;1826.00000;2.70562
1298.00000;1826.00000;2.80228
1342.00000;1826.00000;2.81586
1386.00000;1826.00000;2.32127
1430.00000;1826.00000;1.64580
1474.00000;1826.00000;1.29689
1518.00000;1826.00000;1.06900
1562.00000;1826.00000;1.66291
1606.00000;1826.00000;2.54708
1650.00000;1826.00000;3.27437
1694.00000;1826.00000;3.54592
1738.00000;1826.00000;3.71268
110.00000;1870.00000;3.59555
154.00000;1870.00000;2.54477
198.00000;1870.00000;2.40785
242.00000;1870.00000;2.87664
286.00000;1870.00000;4.38618
330.00000;1870.00000;5.38620
374.00000;1870.00000;6.64994
418.00000;1870.00000;7.97154
462.00000;1870.00000;6.24330
506.00000;1870.00000;4.51864
550.00000;1870.00000;3.02308
594.00000;1870.00000;1.81987
638.00000;1870.00000;1.68283
682.00000;1870.00000;1.57641
726.00000;1870.00000;1.73819
770.00000;1870.00000;1.69396
814.00000;1870.00000;1.58198
858.00000;1870.00000;1.22643
902.00000;1870.00000;1.32424
946.00000;1870.00000;1.53815
990.00000;1870.00000;1.55935
1034.00000;1870.00000;2.44297
1078.00000;1870.00000;3.08658
1122.00000;1870.00000;3.72484
1166.00000;1870.00000;4.18980
1210.00000;1870.00000;4.44833
1254.00000;1870.00000;4.29191
1298.00000;1870.00000;2.95738
1342.00000;1870.00000;2.40239
1386.00000;1870.00000;1.93004
1430.00000;1870.00000;1.65091
1474.00000;1870.00000;1.30697
1518.00000;1870.00000;0.98277
1562.00000;1870.00000;1.14304
1606.00000;1870.00000;1.61810
1650.00000;1870.00000;2.24823
1694.00000;1870.00000;2.86071
1738.00000;1870.00000;3.38502
110.00000;1914.00000;2.17503
154.00000;1914.00000;2.36868
198.00000;1914.00000;2.75469
242.00000;1914.00000;3.39091
286.00000;1914.00000;4.33912
330.00000;1914.00000;5.20344
374.00000;1914.00000;6.00770
418.00000;1914.00000;6.44647
462.00000;1914.00000;6.64538
506.00000;1914.00000;4.99231
550.00000;1914.00000;3.74213
594.00000;1914.00000;2.16640
638.00000;1914.00000;1.04695
682.00000;1914.00000;1.29539
726.00000;1914.00000;1.66381
770.00000;1914.00000;1.84814
814.00000;1914.00000;1.92462
858.00000;1914.00000;1.68265
902.00000;1914.00000;1.22086
946.00000;1914.00000;1.34512
990.00000;1914.00000;1.37848
1034.00000;1914.00000;2.19312
1078.00000;1914.00000;3.04013
1122.00000;1914.00000;3.89462
1166.00000;1914.00000;4.44841
1210.00000;1914.00000;4.72038
1254.00000;1914.00000;4.53229
1298.00000;1914.00000;3.26728
1342.00000;1914.00000;2.49150
1386.00000;1914.00000;1.91064
1430.00000;1914.00000;1.67697
1474.00000;1914.00000;1.39319
1518.00000;1914.00000;1.09252
1562.00000;1914.00000;0.89721
1606.00000;1914.00000;1.35582
1650.00000;1914.00000;1.93838
1694.00000;1914.00000;2.51713
1738.00000;1914.00000;2.99460
110.00000;1958.00000;1.90889
154.00000;1958.00000;2.49497
198.00000;1958.00000;2.84211
242.00000;1958.00000;3.11159
286.00000;1958.00000;3.67053
330.00000;1958.00000;4.29133
374.00000;1958.00000;4.73236
418.00000;1958.00000;5.07273
462.00000;1958.00000;5.37924
506.00000;1958.00000;5.00274
550.00000;1958.00000;3.64508
594.00000;1958.00000;1.90853
638.00000;1958.00000;0.78566
682.00000;1958.00000;1.05901
726.00000;1958.00000;1.51510
770.00000;1958.00000;1.77214
814.00000;1958.00000;1.98087
858.00000;1958.00000;1.87589
902.00000;1958.00000;1.12241
946.00000;1958.00000;1.32802
990.00000;1958.00000;1.27308
1034.00000;1958.00000;2.22594
1078.00000;1958.00000;3.01369
1122.00000;1958.00000;3.97983
1166.00000;1958.00000;4.88581
1210.00000;1958.00000;5.27070
1254.00000;1958.00000;5.20191
1298.00000;1958.00000;3.82703
1342.00000;1958.00000;2.70314
1386.00000;1958.00000;1.86975
1430.00000;1958.00000;1.68403
1474.00000;1958.00000;1.49944
1518.00000;1958.00000;1.25240
1562.00000;1958.00000;1.16103
1606.00000;1958.00000;1.36774
1650.00000;1958.00000;1.72640
1694.00000;1958.00000;2.23723
1738.00000;1958.00000;2.68868
110.00000;2002.00000;1.82410
154.00000;2002.00000;2.04384
198.00000;2002.00000;2.41501
242.00000;2002.00000;2.69465
286.00000;2002.00000;3.03432
330.00000;2002.00000;3.46939
374.00000;2002.00000;3.84506
418.00000;2002.00000;4.02005
462.00000;2002.00000;4.07904
506.00000;2002.00000;3.37074
550.00000;2002.00000;2.53852
594.00000;2002.00000;1.68270
638.00000;2002.00000;0.80138
682.00000;2002.00000;0.94840
726.00000;2002.00000;1.33944
770.00000;2002.00000;1.55357
814.00000;2002.00000;1.86978
858.00000;2002.00000;2.25814
902.00000;2002.00000;2.21735
946.00000;2002.00000;1.38664
990.00000;2002.00000;1.16923
1034.00000;2002.00000;2.08804
