X;Y;AVERAGE_GRADE
1.55000;2.55000;18.19658
1.65000;2.55000;19.44070
1.75000;2.55000;20.46894
1.85000;2.55000;21.42977
1.95000;2.55000;18.37908
2.05000;2.55000;14.84567
2.15000;2.55000;12.55286
2.25000;2.55000;11.08111
2.35000;2.55000;9.38182
2.45000;2.55000;8.52009
1.15000;2.65000;8.06538
1.25000;2.65000;11.75184
1.35000;2.65000;15.32211
1.45000;2.65000;17.20130
1.55000;2.65000;18.42305
1.65000;2.65000;19.60259
1.75000;2.65000;20.75521
1.85000;2.65000;21.78047
1.95000;2.65000;17.86589
2.05000;2.65000;13.15951
2.15000;2.65000;11.00461
2.25000;2.65000;10.60510
2.35000;2.65000;10.16629
2.45000;2.65000;9.75047
1.15000;2.75000;7.83267
1.25000;2.75000;11.64418
1.35000;2.75000;15.32594
1.45000;2.75000;17.69877
1.55000;2.75000;19.03545
1.65000;2.75000;20.29972
1.75000;2.75000;21.06995
1.85000;2.75000;21.78443
1.95000;2.75000;18.20305
2.05000;2.75000;14.44031
2.15000;2.75000;11.83527
2.25000;2.75000;11.37444
2.35000;2.75000;10.84055
2.45000;2.75000;10.47748
1.15000;2.85000;7.02684
1.25000;2.85000;11.52043
1.35000;2.85000;15.90268
1.45000;2.85000;18.17151
1.55000;2.85000;19.74304
1.65000;2.85000;20.93684
1.75000;2.85000;21.40610
1.85000;2.85000;21.89119
1.95000;2.85000;18.65426
2.05000;2.85000;15.59164
2.15000;2.85000;12.56497
2.25000;2.85000;11.92719
2.35000;2.85000;11.30928
2.45000;2.85000;10.73824
1.15000;2.95000;5.52065
1.25000;2.95000;10.56633
1.35000;2.95000;15.69769
1.45000;2.95000;19.58748
1.55000;2.95000;22.05685
1.65000;2.95000;23.45254
1.75000;2.95000;22.99842
1.85000;2.95000;22.45599
1.95000;2.95000;21.06526
2.05000;2.95000;15.70503
2.15000;2.95000;11.73357
2.25000;2.95000;11.20842
2.35000;2.95000;10.68361
2.45000;2.95000;10.02028
1.25000;3.05000;9.32777
1.35000;3.05000;15.71197
1.45000;3.05000;21.14556
1.55000;3.05000;25.21080
1.65000;3.05000;27.00838
1.75000;3.05000;24.95522
1.85000;3.05000;23.40604
1.95000;3.05000;19.77822
2.05000;3.05000;14.34667
2.15000;3.05000;10.29429
2.25000;3.05000;10.27042
2.35000;3.05000;10.12157
2.45000;3.05000;9.58618
1.25000;3.15000;7.92961
1.35000;3.15000;15.17604
1.45000;3.15000;21.66905
1.55000;3.15000;27.70375
1.65000;3.15000;30.28183
1.75000;3.15000;27.00651
1.85000;3.15000;23.78419
1.95000;3.15000;18.50126
2.05000;3.15000;13.08475
2.15000;3.15000;9.58479
2.25000;3.15000;9.64099
2.35000;3.15000;9.47710
1.25000;3.25000;7.23120
1.35000;3.25000;10.99108
1.45000;3.25000;20.60728
1.55000;3.25000;28.59971
1.65000;3.25000;32.04346
1.75000;3.25000;28.16691
1.85000;3.25000;24.55472
1.95000;3.25000;19.31284
2.05000;3.25000;14.72257
2.15000;3.25000;11.56303
2.25000;3.25000;10.83300
2.35000;3.25000;10.14037
1.35000;3.35000;7.39229
1.45000;3.35000;16.96410
1.55000;3.35000;28.84497
1.65000;3.35000;34.34795
1.75000;3.35000;29.36311
1.85000;3.35000;24.84845
1.95000;3.35000;20.23401
2.05000;3.35000;16.10750
2.15000;3.35000;13.29047
2.25000;3.35000;11.77580
2.35000;3.35000;10.58203
1.35000;3.45000;11.15109
1.45000;3.45000;19.56018
1.55000;3.45000;30.42977
1.65000;3.45000;35.95929
1.75000;3.45000;32.55290
1.85000;3.45000;29.27895
1.95000;3.45000;24.79456
2.05000;3.45000;20.74535
2.15000;3.45000;17.02182
2.25000;3.45000;13.97431
2.35000;3.45000;11.01442
1.45000;3.55000;23.97469
1.55000;3.55000;32.25110
1.65000;3.55000;37.18829
1.75000;3.55000;36.22595
1.85000;3.55000;35.35722
1.95000;3.55000;30.94178
2.05000;3.55000;26.67372
2.15000;3.55000;21.04170
2.25000;3.55000;15.64939
2.35000;3.55000;10.64542
1.45000;3.65000;26.20742
1.55000;3.65000;32.89087
1.65000;3.65000;37.26642
1.75000;3.65000;38.01969
1.85000;3.65000;38.80814
1.95000;3.65000;34.62598
2.05000;3.65000;29.78339
2.15000;3.65000;23.04108
2.25000;3.65000;16.42519
2.35000;3.65000;10.44757
1.55000;3.75000;31.04012
1.65000;3.75000;33.51846
1.75000;3.75000;34.99731
1.85000;3.75000;35.61839
1.95000;3.75000;31.21175
2.05000;3.75000;25.85456
2.15000;3.75000;19.68067
2.25000;3.75000;15.35034
1.55000;3.85000;27.85513
1.65000;3.85000;29.43817
1.75000;3.85000;31.88004
1.85000;3.85000;32.99963
1.95000;3.85000;27.84618
2.05000;3.85000;21.52116
2.15000;3.85000;16.40141
2.25000;3.85000;14.21372
1.55000;3.95000;21.23028
1.65000;3.95000;23.56890
1.75000;3.95000;26.83916
1.85000;3.95000;29.22930
1.95000;3.95000;25.20887
2.05000;3.95000;19.43281
2.15000;3.95000;15.51077
2.25000;3.95000;14.58799
1.65000;4.05000;16.20983
1.75000;4.05000;21.27235
1.85000;4.05000;25.90608
1.95000;4.05000;23.77568
2.05000;4.05000;18.80410
2.15000;4.05000;15.17278
1.65000;4.15000;10.31791
1.75000;4.15000;17.00307
1.85000;4.15000;23.75899
1.95000;4.15000;22.54021
2.05000;4.15000;17.43579
2.15000;4.15000;12.49797
1.75000;4.25000;18.47962
1.85000;4.25000;23.57828
1.95000;4.25000;21.71817
2.05000;4.25000;17.23595
2.15000;4.25000;9.02062
1.85000;4.35000;24.13154
1.95000;4.35000;21.08507
2.05000;4.35000;15.68933
2.15000;4.35000;8.47688
1.95000;4.45000;18.76490
2.05000;4.45000;14.54673
2.05000;4.55000;12.71556
